fips,state_abbr,pollutant,model,season,elevated,damage
01005,AL,nox,EASIUR,winter,ground level,30296.055083928720537157632027583321268790
01005,AL,pm25,EASIUR,spring,ground level,258566.96410638700468566488068163779783434
01005,AL,so2,EASIUR,spring,ground level,68592.59931151412439050305952224915494552
01005,AL,nox,EASIUR,spring,ground level,11348.490495385645907907414120935000747958
01005,AL,pm25,EASIUR,summer,ground level,272838.45055221039858813493592947700704494
01005,AL,so2,EASIUR,summer,ground level,60842.97005774428131263210474098628331048
01005,AL,nox,EASIUR,summer,ground level,4196.5384746006542864634195053155881336078
01005,AL,pm25,EASIUR,fall,ground level,287795.2651466068095885168662658770617614
01005,AL,so2,EASIUR,fall,ground level,33057.170747077596634449019309323337267812
01005,AL,nox,EASIUR,fall,ground level,5164.180095832181277507152170863055585566
01005,AL,pm25,InMAP,annual,ground level,92122.31905798764230825682105170755014150
01005,AL,so2,InMAP,annual,ground level,52446.78473332092675789235007839730105322
01005,AL,nox,InMAP,annual,ground level,21103.949883486042526608989179312461405972
01007,AL,pm25,AP2,annual,ground level,99847.18104750707102291320725650635585944
01007,AL,so2,AP2,annual,ground level,58887.43249083361085882066441872391959404
01007,AL,nox,AP2,annual,ground level,8630.752703403050636356988965768959752274
01007,AL,pm25,EASIUR,annual,ground level,342020.74626141039570786162291659566947810
01007,AL,so2,EASIUR,annual,ground level,60957.29979151482376312857697646614354746
01007,AL,nox,EASIUR,annual,ground level,15149.901023414813349594852045833410526622
01007,AL,pm25,EASIUR,winter,ground level,420015.87260515938777384163173858197526492
01007,AL,so2,EASIUR,winter,ground level,62360.48457033346373128190408692876172604
01007,AL,nox,EASIUR,winter,ground level,34609.627598427997032031862547913188239670
01007,AL,pm25,EASIUR,spring,ground level,324876.09639009523312413434939381203249368
01007,AL,so2,EASIUR,spring,ground level,79328.5722598495014518038619415210776106
01007,AL,nox,EASIUR,spring,ground level,15304.369687685402997686035669137635176446
01007,AL,pm25,EASIUR,summer,ground level,265688.99444193162784263940875248088974346
01007,AL,so2,EASIUR,summer,ground level,68586.47594988925293299440600323215759466
01007,AL,nox,EASIUR,summer,ground level,4959.2524962043776862517263221821838190344
01007,AL,pm25,EASIUR,fall,ground level,357502.02160845383822040904584931614851328
01007,AL,so2,EASIUR,fall,ground level,33553.666385987625422255556382652842287462
01007,AL,nox,EASIUR,fall,ground level,5726.35431134153551722666588138830014722
01007,AL,pm25,InMAP,annual,ground level,306541.86054817304998033803497682852758478
01007,AL,so2,InMAP,annual,ground level,68778.79414643688870090765492830366090952
01007,AL,nox,InMAP,annual,ground level,39787.559321894735166688211351690288807886
01009,AL,pm25,AP2,annual,ground level,179189.86464333026814181998503931861251994
01009,AL,so2,AP2,annual,ground level,90799.20291487366501870821314694138844026
01009,AL,nox,AP2,annual,ground level,16053.143065274274170937276498836538349836
01009,AL,pm25,EASIUR,annual,ground level,422593.56118372144645265612074433353815132
01009,AL,so2,EASIUR,annual,ground level,66187.44836268662764915276428618077776686
01009,AL,nox,EASIUR,annual,ground level,20672.59971849875632604516771396199103812
01009,AL,pm25,EASIUR,winter,ground level,476612.02853252725945697322085215846701292
01009,AL,so2,EASIUR,winter,ground level,75642.29589992358091097397352646170114056
01009,AL,nox,EASIUR,winter,ground level,44114.568379766187847172628646046866538664
01009,AL,pm25,EASIUR,spring,ground level,389872.36856529766843110553575999523996488
01009,AL,so2,EASIUR,spring,ground level,85936.73085659740603804847685717295588938
01009,AL,nox,EASIUR,spring,ground level,22417.14777031606796263892734663177882122
01009,AL,pm25,EASIUR,summer,ground level,369143.20691185487493782217927236476748250
01009,AL,so2,EASIUR,summer,ground level,67666.01965982949120060070479712947805566
01009,AL,nox,EASIUR,summer,ground level,6690.695849599916846039894826467117560812
01009,AL,pm25,EASIUR,fall,ground level,454746.64072520199399693139794030465975282
01009,AL,so2,EASIUR,fall,ground level,35504.747034396580932809322472429241010762
01009,AL,nox,EASIUR,fall,ground level,9467.986874312653198939612579076650312176
01009,AL,pm25,InMAP,annual,ground level,237485.50590631922823595505718576020746776
01009,AL,so2,InMAP,annual,ground level,104490.3002204517649764297824939627616222
01009,AL,nox,InMAP,annual,ground level,46172.525561475523803546043283192046000972
01011,AL,pm25,AP2,annual,ground level,105682.63419246470918174034880084051488996
01011,AL,so2,AP2,annual,ground level,60717.50763437406947483151632872342321716
01011,AL,nox,AP2,annual,ground level,8634.56719207921502277201676331106190308
01011,AL,pm25,EASIUR,annual,ground level,299213.50541057334226844300272259782409286
01011,AL,so2,EASIUR,annual,ground level,56574.46489729273316770236860302124863908
01011,AL,nox,EASIUR,annual,ground level,13379.369815624374269943483267604162635048
01011,AL,pm25,EASIUR,winter,ground level,336217.2798829066636407658553122063829982
01011,AL,so2,EASIUR,winter,ground level,58399.65956441655870114504165841683200262
01011,AL,nox,EASIUR,winter,ground level,31246.687204989995779768920244835380216398
01011,AL,pm25,EASIUR,spring,ground level,270637.91249570133562122096025789551706812
01011,AL,so2,EASIUR,spring,ground level,70675.40131519378603550736802711333461852
01011,AL,nox,EASIUR,spring,ground level,11572.590509986836317075805222212003068974
01011,AL,pm25,EASIUR,summer,ground level,288834.92682347242502286784291578244552308
01011,AL,so2,EASIUR,summer,ground level,63492.64707625255114656986439122843721648
01011,AL,nox,EASIUR,summer,ground level,4934.2689466055921560906195340385248244348
01011,AL,pm25,EASIUR,fall,ground level,301163.90244021394203586538969263470538008
01011,AL,so2,EASIUR,fall,ground level,33730.151633307089402986564911605023850562
01011,AL,nox,EASIUR,fall,ground level,5763.932600915142634124950679499685252248
01011,AL,pm25,InMAP,annual,ground level,102274.65492895642510336562991878735612808
01011,AL,so2,InMAP,annual,ground level,57155.52141421564608210712569744702378564
01011,AL,nox,InMAP,annual,ground level,24467.670527076508169616897664301917841814
01013,AL,pm25,AP2,annual,ground level,74075.80300726269559578038250437495861826
01013,AL,so2,AP2,annual,ground level,52076.34966579723416320213117313611785918
01013,AL,nox,AP2,annual,ground level,8210.257542478616840898686697259957415562
01013,AL,pm25,EASIUR,annual,ground level,261345.57688538528907631925113315006157448
01013,AL,so2,EASIUR,annual,ground level,54055.45635803814284691513402888443376012
01013,AL,nox,EASIUR,annual,ground level,12681.205106243805023804277588247819990002
01013,AL,pm25,EASIUR,winter,ground level,307983.26826842453547423310449864721157154
01013,AL,so2,EASIUR,winter,ground level,60347.81191366996640735999104849070514108
01013,AL,nox,EASIUR,winter,ground level,30363.319156831317414200397434862146788878
01013,AL,pm25,EASIUR,spring,ground level,227572.78361622814990298623804636804754148
01013,AL,so2,EASIUR,spring,ground level,64750.62466531637449051777839769886574306
01013,AL,nox,EASIUR,spring,ground level,11058.192305526999182021248191173197959966
01013,AL,pm25,EASIUR,summer,ground level,241833.08176557212830228359386308549866210
01013,AL,so2,EASIUR,summer,ground level,57786.2274258726051786711840766958538810
01013,AL,nox,EASIUR,summer,ground level,4114.7082486591321124786685892464337368562
01013,AL,pm25,EASIUR,fall,ground level,267993.17389131534537882603083637173392476
01013,AL,so2,EASIUR,fall,ground level,33337.161427294672420407021745186452603282
01013,AL,nox,EASIUR,fall,ground level,5188.6007139578262350989381885565279772
01013,AL,pm25,InMAP,annual,ground level,94200.94572666598433577707081755464324654
01013,AL,so2,InMAP,annual,ground level,57541.06530466686211642233953314244653998
01013,AL,nox,InMAP,annual,ground level,20399.286282215696896647919543823652767832
01015,AL,pm25,AP2,annual,ground level,203446.22012060730113350304340755035525068
01015,AL,so2,AP2,annual,ground level,98306.49038350584578888607005844034454568
