fips,state_abbr,pollutant,model,season,elevated,damage
01025,AL,so2,EASIUR,winter,ground level,23660.34838637634896656583534652
01025,AL,nox,EASIUR,winter,ground level,10431.16056350653551122868389872
01025,AL,pm25,EASIUR,spring,ground level,78030.17900988121464089963652954
01025,AL,so2,EASIUR,spring,ground level,25884.05924106871081349366505799
01025,AL,nox,EASIUR,spring,ground level,4025.566491980106493781721453017
01025,AL,pm25,EASIUR,summer,ground level,82018.90982971588155869970957621
01025,AL,so2,EASIUR,summer,ground level,23726.76794555808710163698054783
01025,AL,nox,EASIUR,summer,ground level,1752.6848348642756387658108605887
01025,AL,pm25,EASIUR,fall,ground level,100110.52347843322717920675054329
01025,AL,so2,EASIUR,fall,ground level,12762.069737041181340364754194821
01025,AL,nox,EASIUR,fall,ground level,1692.2827602078286053422819085137
01025,AL,pm25,InMAP,annual,ground level,37388.86978279153614679165339853
01025,AL,so2,InMAP,annual,ground level,23223.71321036518286830298697796
01025,AL,nox,InMAP,annual,ground level,7897.162757816869937926231597946
01027,AL,pm25,AP2,annual,ground level,51125.83720753607163203582921765
01027,AL,so2,AP2,annual,ground level,28916.53702835455485745420528375
01027,AL,nox,AP2,annual,ground level,4709.417892917577335864097385253
01027,AL,pm25,EASIUR,annual,ground level,135370.97715092410232577915969002
01027,AL,so2,EASIUR,annual,ground level,23407.73552259236591770398101552
01027,AL,nox,EASIUR,annual,ground level,6239.933908997133256037230320813
01027,AL,pm25,EASIUR,winter,ground level,159686.595427161693660075757948
01027,AL,so2,EASIUR,winter,ground level,25496.6072602453557317933764312
01027,AL,nox,EASIUR,winter,ground level,13915.068054212309043166292105888
01027,AL,pm25,EASIUR,spring,ground level,126823.25281782282866415295320459
01027,AL,so2,EASIUR,spring,ground level,29425.64160379568451446945908348
01027,AL,nox,EASIUR,spring,ground level,6240.861666133097662809598923593
01027,AL,pm25,EASIUR,summer,ground level,111022.84529416876692394151652426
01027,AL,so2,EASIUR,summer,ground level,25721.01292767583454358881112285
01027,AL,nox,EASIUR,summer,ground level,1884.2332747636400445114666730887
01027,AL,pm25,EASIUR,fall,ground level,143951.21506454234378375997040527
01027,AL,so2,EASIUR,fall,ground level,12987.680298652550067404955390652
01027,AL,nox,EASIUR,fall,ground level,2919.572640879414468576817817971
01027,AL,pm25,InMAP,annual,ground level,42941.00008278664034043859012716
01027,AL,so2,InMAP,annual,ground level,25208.44630599544302219399025263
01027,AL,nox,InMAP,annual,ground level,10213.290909580542716331026970805
01029,AL,pm25,AP2,annual,ground level,67475.52790187347065606534947976
01029,AL,so2,AP2,annual,ground level,34484.50519734965905097665221238
01029,AL,nox,AP2,annual,ground level,6240.709148424578510268424871387
01029,AL,pm25,EASIUR,annual,ground level,167307.04231460528427814315048397
01029,AL,so2,EASIUR,annual,ground level,24631.71608811168878943910528033
01029,AL,nox,EASIUR,annual,ground level,7809.443658093761633530980942228
