fips,state_abbr,pollutant,model,season,elevated,damage
01009,AL,so2,EASIUR,annual,high stack,62529.18114459918544150653701661422943630
01009,AL,nox,EASIUR,annual,high stack,12382.067238125031924447725371107245894922
01009,AL,pm25,EASIUR,winter,high stack,252204.18916623767762741389440703625382558
01009,AL,so2,EASIUR,winter,high stack,59943.54127311577677798925742602419185388
01009,AL,nox,EASIUR,winter,high stack,25401.00285207846612754995477737956302636
01009,AL,pm25,EASIUR,spring,high stack,180036.29922189685067992715188531290855624
01009,AL,so2,EASIUR,spring,high stack,85679.69079610117838824616721500726694138
01009,AL,nox,EASIUR,spring,high stack,13183.487771096340545555731528197544449384
01009,AL,pm25,EASIUR,summer,high stack,166436.79799215616244655416931544103391606
01009,AL,so2,EASIUR,summer,high stack,65603.01803162058933040230422099043433848
01009,AL,nox,EASIUR,summer,high stack,4420.1192476380705160003115406517139745186
01009,AL,pm25,EASIUR,fall,high stack,221807.76141311874494930815694727980913522
01009,AL,so2,EASIUR,fall,high stack,38890.47447755869864591440056037114731244
01009,AL,nox,EASIUR,fall,high stack,6523.659081687265467389124197522078448396
01009,AL,pm25,InMAP,annual,high stack,148390.98507615580432661554292799658475622
01009,AL,so2,InMAP,annual,high stack,96371.56353574389269523554103263318150526
01009,AL,nox,InMAP,annual,high stack,33411.553274892307353059550128365430479842
01011,AL,pm25,AP2,annual,high stack,57748.30745029241755687402976588362129026
01011,AL,so2,AP2,annual,high stack,48748.774423122774261225869349586983403374
01011,AL,nox,AP2,annual,high stack,7181.461365332995027233051830326720606302
01011,AL,pm25,EASIUR,annual,high stack,158238.56517041791334560367137069986459954
01011,AL,so2,EASIUR,annual,high stack,56693.81013188897922841978717943148239322
01011,AL,nox,EASIUR,annual,high stack,8285.141109659012879397229696700556975102
01011,AL,pm25,EASIUR,winter,high stack,199546.38690107624916766803735427507747902
01011,AL,so2,EASIUR,winter,high stack,46916.645222423990944101960494151470843826
01011,AL,nox,EASIUR,winter,high stack,17270.335195485108344983519135326021711558
01011,AL,pm25,EASIUR,spring,high stack,133240.89131716130251304731034752260838494
01011,AL,so2,EASIUR,spring,high stack,74956.19547736442844514550430699474772806
01011,AL,nox,EASIUR,spring,high stack,7914.522043171062378902154020660318907006
01011,AL,pm25,EASIUR,summer,high stack,132445.32722122287256205597292532301260812
01011,AL,so2,EASIUR,summer,high stack,66758.40109923587173006952618230025657154
01011,AL,nox,EASIUR,summer,high stack,3977.4923811477601037103627172686162137814
01011,AL,pm25,EASIUR,fall,high stack,167721.655242209234645747290279423250730
01011,AL,so2,EASIUR,fall,high stack,38143.998728530728272108924174964475291218
01011,AL,nox,EASIUR,fall,high stack,3978.2148188321206899928829135472710680626
01011,AL,pm25,InMAP,annual,high stack,77054.711057972162571340345742821750470
01011,AL,so2,InMAP,annual,high stack,51545.84318833610017022320193076859735716
01011,AL,nox,InMAP,annual,high stack,18239.73453512232898625752379231123132502
01013,AL,pm25,AP2,annual,high stack,44931.28472272264135078108657647574946628
01013,AL,so2,AP2,annual,high stack,43328.930156044568089262219064168102490548
01013,AL,nox,AP2,annual,high stack,6867.45309722135378414210163296577769152
01013,AL,pm25,EASIUR,annual,high stack,142467.35844244525284245985115833190949622
01013,AL,so2,EASIUR,annual,high stack,54531.57759074635187691706249357159241724
01013,AL,nox,EASIUR,annual,high stack,7674.149278270038144661450830851183674752
01013,AL,pm25,EASIUR,winter,high stack,185750.86674914524420636821995623442455962
01013,AL,so2,EASIUR,winter,high stack,48509.70904821571097205642532509805745484
01013,AL,nox,EASIUR,winter,high stack,16437.027891325196322716434235746616594274
01013,AL,pm25,EASIUR,spring,high stack,114363.68496690899561745094232123254903110
01013,AL,so2,EASIUR,spring,high stack,69105.89723335188256514043896128624186914
01013,AL,nox,EASIUR,spring,high stack,7320.538740883068892707363151219486158114
01013,AL,pm25,EASIUR,summer,high stack,114396.75256976303570620690026490074106326
01013,AL,so2,EASIUR,summer,high stack,62376.13711208044205555787270261012520386
01013,AL,nox,EASIUR,summer,high stack,3434.9093207951519596394739026321707510662
01013,AL,pm25,EASIUR,fall,high stack,155358.12948396373583981334209095992333090
01013,AL,so2,EASIUR,fall,high stack,38134.566969337421777260914849698332871022
01013,AL,nox,EASIUR,fall,high stack,3504.1211600766655962961694236375183736910
01013,AL,pm25,InMAP,annual,high stack,77207.17201713364173259386435262494142164
01013,AL,so2,InMAP,annual,high stack,51718.12254143910846741048175464991766616
