fips,state_abbr,pollutant,model,season,elevated,damage
01011,AL,nox,EASIUR,summer,high stack,1548.6781974834945047761361429393
01011,AL,pm25,EASIUR,fall,high stack,65279.069063587711351296193135
01011,AL,so2,EASIUR,fall,high stack,14846.525070324577086692253536491
01011,AL,nox,EASIUR,fall,high stack,1548.9593753599832674857904179387
01011,AL,pm25,InMAP,annual,high stack,29990.850598056355696467446265
01011,AL,so2,InMAP,annual,high stack,20062.61809511744221518392112342
01011,AL,nox,InMAP,annual,high stack,7099.64411418044824927968285649
01013,AL,pm25,AP2,annual,high stack,17488.18497301627613372472473286
01013,AL,so2,AP2,annual,high stack,16864.537197998308850491166425326
01013,AL,nox,AP2,annual,high stack,2673.47142861279997898581409824
01013,AL,pm25,EASIUR,annual,high stack,55449.91742864844786923386641089
01013,AL,so2,EASIUR,annual,high stack,21224.68712501889644333788966938
01013,AL,nox,EASIUR,annual,high stack,2987.443310297822349399268777024
01013,AL,pm25,EASIUR,winter,high stack,72296.16620017169349952980160919
01013,AL,so2,EASIUR,winter,high stack,18880.93312943120154650617287058
01013,AL,nox,EASIUR,winter,high stack,6398.017888129281559879394588163
01013,AL,pm25,EASIUR,spring,high stack,44511.76815923588524334617877945
01013,AL,so2,EASIUR,spring,high stack,26897.11581622610402586975799843
01013,AL,nox,EASIUR,spring,high stack,2849.815578302474808108177454243
01013,AL,pm25,EASIUR,summer,high stack,44524.63830506625134493993131537
01013,AL,so2,EASIUR,summer,high stack,24277.84539174283624984774031507
01013,AL,nox,EASIUR,summer,high stack,1337.5010177330359979614678348569
01013,AL,pm25,EASIUR,fall,high stack,60467.09705011996138911955393955
01013,AL,so2,EASIUR,fall,high stack,14842.854162675463357907548510389
01013,AL,nox,EASIUR,fall,high stack,1364.4387570264698621565098071045
01013,AL,pm25,InMAP,annual,high stack,30050.18948592515061125526434718
01013,AL,so2,InMAP,annual,high stack,20129.67044263062018075856701892
01013,AL,nox,InMAP,annual,high stack,6790.412444693701387303545139037
01015,AL,pm25,AP2,annual,high stack,36462.95128074986496762893745721
01015,AL,so2,AP2,annual,high stack,25618.61347399566844269878240409
01015,AL,nox,AP2,annual,high stack,4206.317904809457424564357820238
01015,AL,pm25,EASIUR,annual,high stack,78846.8167204779485327857349038
01015,AL,so2,EASIUR,annual,high stack,23965.19780186824387942387635568
01015,AL,nox,EASIUR,annual,high stack,4598.657406692138862158432640759
01015,AL,pm25,EASIUR,winter,high stack,98987.25273596606956091730881803
01015,AL,so2,EASIUR,winter,high stack,21646.24743223353796544804401575
01015,AL,nox,EASIUR,winter,high stack,9233.004170631162893527863006363
01015,AL,pm25,EASIUR,spring,high stack,69032.06919014469013535595085535
01015,AL,so2,EASIUR,spring,high stack,32168.42262643475228952065110448
01015,AL,nox,EASIUR,spring,high stack,5061.545274018833180553911027992
01015,AL,pm25,EASIUR,summer,high stack,63724.69856789429356690378299827
01015,AL,so2,EASIUR,summer,high stack,26853.18545203726165333370623889
01015,AL,nox,EASIUR,summer,high stack,1870.2237778644013242826019384798
01015,AL,pm25,EASIUR,fall,high stack,83643.24638790712900355911728253
01015,AL,so2,EASIUR,fall,high stack,15192.935696767171321257510843263
01015,AL,nox,EASIUR,fall,high stack,2229.856404254200745184608827489
01015,AL,pm25,InMAP,annual,high stack,53838.31757887639703444383636469
01015,AL,so2,InMAP,annual,high stack,35599.23120260767090662139340412
01015,AL,nox,InMAP,annual,high stack,11817.677118959912873211656425613
01017,AL,pm25,AP2,annual,high stack,31004.1908369370421291802925851
01017,AL,so2,AP2,annual,high stack,22301.67215907136253656742037648
01017,AL,nox,AP2,annual,high stack,3261.252862388701160806375990994
01017,AL,pm25,EASIUR,annual,high stack,68294.2868340696859038669778863
01017,AL,so2,EASIUR,annual,high stack,21800.14741481553881169597694816
01017,AL,nox,EASIUR,annual,high stack,3620.519303494241327473973056688
01017,AL,pm25,EASIUR,winter,high stack,87933.9122535782111732231898949
01017,AL,so2,EASIUR,winter,high stack,19421.39222829455154225802274851
01017,AL,nox,EASIUR,winter,high stack,7683.481796852631210792260615369
01017,AL,pm25,EASIUR,spring,high stack,58563.88512422416818374031528439
01017,AL,so2,EASIUR,spring,high stack,30258.96502165439552486847122347
01017,AL,nox,EASIUR,spring,high stack,3524.208580473906243485237862014
