"","year","region","pollutant","factor","se","r2","int","warn"
"162",2018,"TX","nox",0.846694531896661,0.00556088048256359,0.725805468517547,-0.228526207989116,0
"163",2018,"TX","pm25",3.22402277653592,0.0088459290947464,0.938146228835598,-1.64457924805497,0
"164",2018,"TX","co2",22.5554421534602,0.0402523742438591,0.972864513220566,-9.75290339617224,0
"165",2018,"UT","so2",3.29927093769584,0.0256223105499549,0.654360881945656,-0.0268072419918153,0
"166",2018,"UT","nox",1.00761222786304,0.00690548017059574,0.708544156015583,-0.0297990455565709,0
"167",2018,"UT","pm25",1.63792178414884,0.00410651947859606,0.947821344792768,-0.0181065964367811,0
"168",2018,"UT","co2",28.0434478043402,0.0669435681125897,0.952465482910609,0.241579834775892,0
"169",2018,"VA","so2",2.31514150905596,0.0674363611004992,0.118612094340649,-1.74859624677898,0
"170",2018,"VA","nox",1.92528183655749,0.0309484744407822,0.30646142479662,-0.904940714670679,0
"171",2018,"VA","pm25",4.02020671954591,0.014173243800581,0.901831513954419,-1.73293314807027,0
"172",2018,"VA","co2",21.9127670021219,0.0523820811409586,0.952338538414041,-3.62419680928574,0
"173",2018,"WA","so2",3.74927644635772,0.440738167849442,0.00860129473019438,-0.808158678115522,0
"174",2018,"WA","nox",2.98519868861668,0.0742947002929664,0.162169400337259,-1.057315562842,0
"175",2018,"WA","pm25",4.33647208320157,0.0274868845845135,0.748998205525763,-0.241212928194859,0
"176",2018,"WA","co2",21.5478888126408,0.134820211278173,0.753848386971465,-1.653703868934,0
"177",2018,"WI","so2",5.45802050959872,0.0727790953223674,0.391050781178375,-3.25832891974447,0
"178",2018,"WI","nox",3.21085628874972,0.025548551385136,0.643296719870558,-0.778395116991023,0
"179",2018,"WI","pm25",7.82779816892631,0.0255066971725598,0.914921829202876,-0.628300228730568,0
"180",2018,"WI","co2",27.2613443606333,0.068832692573325,0.947118445278409,-2.51991716251747,0
"181",2018,"WV","so2",24.8385785716368,0.886835678724623,0.0822066810813352,3.58321869362063,0
"182",2018,"WV","nox",3.20120134931082,0.0419160352362662,0.399752400344009,0.80491593329888,0
"183",2018,"WV","pm25",7.95865510102124,0.0163090935336276,0.964526866902663,0.214231751044415,0
"184",2018,"WV","co2",31.0874399951764,0.0569212978983452,0.971475600745362,-1.10848061481317,0
"185",2018,"WY","so2",6.02371935336374,0.0693347811763495,0.462894385038578,-0.150074685626436,0
"186",2018,"WY","nox",0.919332577583158,0.00761926476676314,0.624387535188761,0.0526576322742264,0
"187",2018,"WY","pm25",1.78167629316641,0.00671767489487216,0.889280510020108,0.0571977981859023,0
"188",2018,"WY","co2",37.5505395651805,0.0510813313347577,0.984051681487048,-0.117808350806702,0
