"Year","Cambium.GEA","Source","Fraction"
2036,"SPSOc","Coal",0.188945081372766
2037,"SPSOc","Coal",0.181673957110178
2038,"SPSOc","Coal",0.174729084907715
2039,"SPSOc","Coal",0.164302986967856
2040,"SPSOc","Coal",0.154341701532857
2041,"SPSOc","Coal",0.153056436297866
2042,"SPSOc","Coal",0.151808470227089
2043,"SPSOc","Coal",0.143957030254091
2044,"SPSOc","Coal",0.136445025730092
2045,"SPSOc","Coal",0.131375509593422
2046,"SPSOc","Coal",0.126517706147266
2047,"SPSOc","Coal",0.120693123855049
2048,"SPSOc","Coal",0.115115034189214
2049,"SPSOc","Coal",0.104682286217077
2050,"SPSOc","Coal",0.0948508112842904
2022,"SRMVc","Coal",0.18386693305252
2023,"SRMVc","Coal",0.193811159786845
2024,"SRMVc","Coal",0.203835711480599
2025,"SRMVc","Coal",0.209132101273234
2026,"SRMVc","Coal",0.214478225034536
2027,"SRMVc","Coal",0.215136675714476
2028,"SRMVc","Coal",0.215792990762664
2029,"SRMVc","Coal",0.215480462307748
2030,"SRMVc","Coal",0.21516926457319
2031,"SRMVc","Coal",0.212385150908353
2032,"SRMVc","Coal",0.209633675686762
2033,"SRMVc","Coal",0.208315221208429
2034,"SRMVc","Coal",0.206998842832541
2035,"SRMVc","Coal",0.203252355804226
2036,"SRMVc","Coal",0.199507959786012
2037,"SRMVc","Coal",0.196652971870682
2038,"SRMVc","Coal",0.193788756293305
2039,"SRMVc","Coal",0.186573182198408
2040,"SRMVc","Coal",0.179350149812498
2041,"SRMVc","Coal",0.179996711243148
2042,"SRMVc","Coal",0.18063957397288
2043,"SRMVc","Coal",0.174978187532252
2044,"SRMVc","Coal",0.169328999066463
2045,"SRMVc","Coal",0.166656633756977
2046,"SRMVc","Coal",0.163982144407095
2047,"SRMVc","Coal",0.160000246648178
2048,"SRMVc","Coal",0.156012810229918
2049,"SRMVc","Coal",0.146639773720581
2050,"SRMVc","Coal",0.137211716629419
2022,"SRMWc","Coal",0.584714590227538
2023,"SRMWc","Coal",0.597614421337536
2024,"SRMWc","Coal",0.609848732422829
2025,"SRMWc","Coal",0.614684893706904
2026,"SRMWc","Coal",0.619396877601533
2027,"SRMWc","Coal",0.618838849821386
2028,"SRMWc","Coal",0.618287011424207
2029,"SRMWc","Coal",0.616971940246652
2030,"SRMWc","Coal",0.615664243545484
2031,"SRMWc","Coal",0.612258252132104
2032,"SRMWc","Coal",0.60884159215177
2033,"SRMWc","Coal",0.605154146293
2034,"SRMWc","Coal",0.601470782569542
2035,"SRMWc","Coal",0.59380559277329
2036,"SRMWc","Coal",0.586060685937694
2037,"SRMWc","Coal",0.578639821085847
2038,"SRMWc","Coal",0.571169996570528
2039,"SRMWc","Coal",0.557444888484327
2040,"SRMWc","Coal",0.54332327881119
2041,"SRMWc","Coal",0.542947367427695
2042,"SRMWc","Coal",0.542576784277108
2043,"SRMWc","Coal",0.530906178974
2044,"SRMWc","Coal",0.519022171744709
2045,"SRMWc","Coal",0.511466009546834
2046,"SRMWc","Coal",0.50388500730953
2047,"SRMWc","Coal",0.49381539322168
2048,"SRMWc","Coal",0.48364246949391
2049,"SRMWc","Coal",0.463101253053148
2050,"SRMWc","Coal",0.441648197937906
2022,"SRSOc","Coal",0.283668010231343
2023,"SRSOc","Coal",0.295822179243689
2024,"SRSOc","Coal",0.307815018553311
2025,"SRSOc","Coal",0.313672419426445
2026,"SRSOc","Coal",0.319504838431334
2027,"SRSOc","Coal",0.319874852405766
2028,"SRSOc","Coal",0.320242265238193
2029,"SRSOc","Coal",0.319648376128056
2030,"SRSOc","Coal",0.319057495672197
2031,"SRSOc","Coal",0.315973572431069
2032,"SRSOc","Coal",0.312905639725925
2033,"SRSOc","Coal",0.310724789869475
2034,"SRSOc","Coal",0.308550351250237
2035,"SRSOc","Coal",0.303182809096194
2036,"SRSOc","Coal",0.297810576984819
2037,"SRSOc","Coal",0.293206994280401
2038,"SRSOc","Coal",0.288599294474253
2039,"SRSOc","Coal",0.278691579562043
2040,"SRSOc","Coal",0.268713582790262
2041,"SRSOc","Coal",0.269215915170137
2042,"SRSOc","Coal",0.269713654300306
2043,"SRSOc","Coal",0.261805441012629
2044,"SRSOc","Coal",0.253881321564918
2045,"SRSOc","Coal",0.249576562321244
2046,"SRSOc","Coal",0.245278648640722
2047,"SRSOc","Coal",0.239243278103167
2048,"SRSOc","Coal",0.233203523823019
2049,"SRSOc","Coal",0.220359995839725
2050,"SRSOc","Coal",0.207302363434578
2022,"SRTVc","Coal",0.5377307610504
2023,"SRTVc","Coal",0.552517228427624
2024,"SRTVc","Coal",0.566686907949937
