fips,state_abbr,pollutant,model,season,elevated,damage
06007,CA,so2,EASIUR,fall,ground level,30549.026955123827997819036672628405260204
06007,CA,nox,EASIUR,fall,ground level,14905.376666321893749577121593479001171650
06007,CA,pm25,InMAP,annual,ground level,241542.97770605649084895559934217886112810
06007,CA,so2,InMAP,annual,ground level,25838.641942706663172177198711819946240992
06007,CA,nox,InMAP,annual,ground level,24849.702207561414098908536569538519816774
06009,CA,pm25,AP2,annual,ground level,87393.48631420006700821947776298172006722
06009,CA,so2,AP2,annual,ground level,61419.68888466897674853710118137763855762
06009,CA,nox,AP2,annual,ground level,9884.737305712277431158025844203444296576
06009,CA,pm25,EASIUR,annual,ground level,225840.07280455730165539257269780632540530
06009,CA,so2,EASIUR,annual,ground level,35731.583131227184107954746866290523246398
