fips,state_abbr,pollutant,model,season,elevated,damage
22005,LA,pm25,EASIUR,spring,ground level,105957.51429145991527800222453718
22005,LA,so2,EASIUR,spring,ground level,19429.94525424987634889210232751
22005,LA,nox,EASIUR,spring,ground level,6296.13320790699579261583913012
22005,LA,pm25,EASIUR,summer,ground level,114076.09010264457696241724175653
22005,LA,so2,EASIUR,summer,ground level,13727.977368049168729544081055651
22005,LA,nox,EASIUR,summer,ground level,2165.130133221000985896586845307
22005,LA,pm25,EASIUR,fall,ground level,117948.32559691500433419549880067
22005,LA,so2,EASIUR,fall,ground level,8740.660157607837687572334776845
22005,LA,nox,EASIUR,fall,ground level,1865.52356096619470440337970763
22005,LA,pm25,InMAP,annual,ground level,140842.05094998218264019264847952
22005,LA,so2,InMAP,annual,ground level,19702.63188246319735979569368429
22005,LA,nox,InMAP,annual,ground level,15678.66558634022880494068543624
22007,LA,pm25,AP2,annual,ground level,20715.09860592217021870487239209
22007,LA,so2,AP2,annual,ground level,11672.80237628356821578602013698
22007,LA,nox,AP2,annual,ground level,3087.105468648919372235721172489
22007,LA,pm25,EASIUR,annual,ground level,86839.56499628293688829475385493
22007,LA,so2,EASIUR,annual,ground level,17218.94234859576199113117550826
22007,LA,nox,EASIUR,annual,ground level,4741.834664805565979617572943713
22007,LA,pm25,EASIUR,winter,ground level,94941.0308212021995900382582013
22007,LA,so2,EASIUR,winter,ground level,25638.85674201859112649252600117
22007,LA,nox,EASIUR,winter,ground level,9785.109066367848189840253477872
22007,LA,pm25,EASIUR,spring,ground level,78766.14001059544621982787904441
22007,LA,so2,EASIUR,spring,ground level,19507.31724251308363531233058052
22007,LA,nox,EASIUR,spring,ground level,5399.609499339864388763280486522
22007,LA,pm25,EASIUR,summer,ground level,89522.61464426162462542074211939
22007,LA,so2,EASIUR,summer,ground level,14527.33958665994018639820270463
22007,LA,nox,EASIUR,summer,ground level,2089.207892921683648596759528406
22007,LA,pm25,EASIUR,fall,ground level,84128.47450907262237212942419021
